39
12
7
31
101
93
55
27
41
70
53
49
11
54
97
42
116
77
60
58
68
82
48
46
55
34
12
17
33
97
103
32
50
67
57
79
56
65
34
19
74
5
46
14
42
23
44
38
51
40
81
32
48
69
61
46
46
95
52
34
86
71
18
52
18
59
91
75
63
26
58
39
54
79
68
31
40
5
60
50
66
31
56
65
103
51
49
34
60
41
59
33
62
25
13
55
67
34
55
9
35
39
55
12
94
65
52
58
66
46
43
33
28
59
43
29
52
58
54
46
75
56
29
38
46
59
53
41
34
17
35
51
46
51
64
28
64
39
112
71
65
22
38
32
48
68
54
31
30
43
36
43
39
38
63
33
59
4
7
85
63
28
29
28
30
57
40
21
75
76
54
70
49
36
40
9
49
37
29
50
55
32
24
88
46
12
21
9
55
24
16
43
50
78
41
25
62
47
21
36
70
59
39
32
43
26
62
43
34
33
19
45
35
19
37
48
60
14
55
85
5
29
48
27
38
48
23
44
15
60
70
51
74
58
81
112
81
13
62
66
50
50
59
25
48
33
17
33
50
35
50
51
47
26
45
64
105
28
80
23
42
38
95
18
51
23
52
25
61
33
90
38
35
64
39
44
66
30
46
65
29
56
56
51
24
82
60
30
98
27
96
49
57
57
77
45
38
29
51
30
70
35
16
24
85
11
35
43
31
22
24
63
39
33
79
36
46
52
16
106
40
60
8
72
68
58
82
55
18
40
117
51
29
108
28
46
37
28
74
43
27
58
37
76
81
61
57
25
50
29
39
58
14
29
32
43
61
85
46
4
34
37
37
52
32
77
51
68
64
125
29
25
29
4
27
47
8
83
15
49
11
42
49
26
70
58
44
7
60
76
40
24
66
35
18
22
39
32
19
35
42
8
55
116
40
47
29
14
53
54
35
12
15
47
53
56
81
23
9
43
73
50
3
15
39
11
45
4
19
18
94
16
58
74
17
84
30
10
22
17
67
62
53
74
63
45
61
37
27
70
45
50
19
17
85
54
42
41
30
6
19
56
61
71
37
160
13
31
46
23
62
65
91
5
55
20
51
43
29
75
75
61
89
28
6
15
48
50
43
63
14
65
45
9
67
11
26
76
21
49
33
40
32
45
43
41
46
30
51
33
43
23
48
68
65
71
23
85
42
21
15
21
5
5
93
62
30
21
101
12
47
45
49
34
9
37
72
63
25
46
92
42
33
33
54
68
9
54
58
10
10
113
40
86
43
46
97
92
67
28
36
19
27
21
70
42
6
48
47
47
58
60
45
45
46
44
15
25
51
49
47
134
46
40
67
6
89
54
43
45
55
27
63
9
50
14
8
36
27
32
56
11
36
12
50
45
10
60
67
11
57
21
103
4
34
23
83
83
78
5
28
31
24
53
8
48
62
50
57
50
33
69
97
81
35
58
43
38
79
65
43
39
57
46
94
11
30
106
10
26
55
47
71
41
43
24
42
44
14
26
20
35
16
41
39
28
96
60
90
25
24
52
15
82
42
56
59
48
65
65
35
118
47
29
26
34
42
54
125
19
11
52
39
48
46
39
57
81
20
44
86
13
15
63
11
68
64
64
43
78
41
85
88
17
16
34
20
39
45
18
8
57
6
35
26
46
21
48
6
30
8
63
71
32
18
74
54
64
23
4
78
42
63
32
21
65
33
8
34
84
40
13
31
52
24
74
29
9
65
8
121
99
67
76
19
16
91
90
44
58
67
88
58
21
23
67
5
47
49
45
51
46
15
48
4
16
41
52
58
38
57
49
84
66
53
9
120
85
76
33
41
20
74
61
38
21
64
24
16
54
23
17
29
51
61
103
43
16
28
38
28
83
39
48
59
4
26
25
34
25
72
31
62
86
23
116
63
42
68
38
34
21
42
66
61
50
61
20
46
55
39
13
30
111
67
62
49
13
9
40
61
26
23
116
64
31
22
24
74
14
65
19
55
47
24
38
106
72
50
21
108
60
111
57
75
33
49
19
55
67
32
9
42
63
59
98
68
11
25
76
25
7
8
46
12
43
55
32
47
37
48
70
34
38
67
58
22
39
25
8
47
38
61
65
73
46
91
35
57
53
29
36
42
18
70
46
35
34
42
42
28
44
5
27
57
35
37
35
22
17
48
55
52
50
43
63
48
13
17
66
21
62
67
28
77
67
58
60
39
72
80
46
49
50
61
77
18
56
14
61
36
49
61
38
53
29
70
45
54
38
54
66
77
120
79
65
26
62
27
80
78
26
31
93
35
53
70
